ENSG_ID,NCBI_ID,HGNC_ID,collision,primary_gene_symbol,source
ENSG00000176273,GENE ID:159371,HGNC:26607,POST,SLC35G1,ENSG
ENSG00000100418,GENE ID:27351,HGNC:24577,POST,DESI1,ENSG
ENSG00000222038,GENE ID:653781,HGNC:37094,POTE2BETA,POTEJ,ENSG
ENSG00000196834,GENE ID:653269,HGNC:37093,POTE2BETA,POTEI,ENSG
ENSG00000180817,GENE ID:5464,HGNC:9226,PP1,PPA1,ENSG
ENSG00000204174,GENE ID:5540,HGNC:9329,PP1,NPY4R,ENSG
ENSG00000105355,GENE ID:10226,HGNC:16893,PP17,PLIN3,ENSG
ENSG00000117632,GENE ID:3925,HGNC:6510,PP17,STMN1,ENSG
ENSG00000186298,GENE ID:5501,HGNC:9283,PP1C,PPP1CC,ENSG
ENSG00000213639,GENE ID:5500,HGNC:9282,PP1C,PPP1CB,ENSG
ENSG00000113575,GENE ID:5515,HGNC:9299,PP2CALPHA,PPP2CA,ENSG
ENSG00000100614,GENE ID:5494,HGNC:9275,PP2CALPHA,PPM1A,ENSG
ENSG00000011485,GENE ID:5536,HGNC:9322,PP5,PPP5C,ENSG
ENSG00000105825,GENE ID:7980,HGNC:11761,PP5,TFPI2,ENSG
ENSG00000100987,GENE ID:30813,HGNC:12723,PPCD,VSX1,ENSG
ENSG00000171812,GENE ID:1296,HGNC:2216,PPCD,COL8A2,ENSG
ENSG00000158104,GENE ID:3242,HGNC:5147,PPD,HPD,ENSG
ENSG00000100987,GENE ID:30813,HGNC:12723,PPD,VSX1,ENSG
ENSG00000077800,GENE ID:8468,HGNC:3722,PPIASE,FKBP6,ENSG
ENSG00000088832,GENE ID:2280,HGNC:3711,PPIASE,FKBP1A,ENSG
ENSG00000119782,GENE ID:2281,HGNC:3712,PPIASE,FKBP1B,ENSG
ENSG00000173486,GENE ID:2286,HGNC:3718,PPIASE,FKBP2,ENSG
ENSG00000166794,GENE ID:5479,HGNC:9255,PPIASE,PPIB,ENSG
ENSG00000096060,GENE ID:2289,HGNC:3721,PPIASE,FKBP5,ENSG
ENSG00000108819,GENE ID:84687,HGNC:9298,PPP1R6,PPP1R9B,ENSG
ENSG00000132825,GENE ID:5509,HGNC:9294,PPP1R6,PPP1R3D,ENSG
ENSG00000272803,GENE ID:5555,HGNC:9367,PR,PRH2,ENSG
ENSG00000171227,GENE ID:140738,HGNC:18216,PR,TMEM37,ENSG
ENSG00000082175,GENE ID:5241,HGNC:8910,PR,PGR,ENSG
ENSG00000134551,GENE ID:5555,HGNC:9367,PR,PRH2,ENSG
ENSG00000275679,GENE ID:5555,HGNC:9367,PR,PRH2,ENSG
ENSG00000137054,GENE ID:64425,HGNC:17631,PRAF1,POLR1E,ENSG
ENSG00000105404,GENE ID:10567,HGNC:9794,PRAF1,RABAC1,ENSG
ENSG00000274939,GENE ID:101060321,HGNC:27011,PRC17,TBC1D3B,ENSG
ENSG00000274611,GENE ID:729873,HGNC:19031,PRC17,TBC1D3,ENSG
ENSG00000282750,GENE ID:414059,HGNC:27011,PRC17,TBC1D3B,ENSG
ENSG00000278632,GENE ID:101060321,HGNC:27011,PRC17,TBC1D3B,ENSG
ENSG00000274808,GENE ID:414059,HGNC:27011,PRC17,TBC1D3B,ENSG
ENSG00000274939,GENE ID:414059,HGNC:27011,PRC17,TBC1D3B,ENSG
ENSG00000278632,GENE ID:414059,HGNC:27011,PRC17,TBC1D3B,ENSG
ENSG00000274808,GENE ID:101060321,HGNC:27011,PRC17,TBC1D3B,ENSG
ENSG00000275624,GENE ID:5544,HGNC:9339,PRG,PRB3,ENSG
ENSG00000122862,GENE ID:5552,HGNC:9361,PRG,SRGN,ENSG
ENSG00000197870,GENE ID:5544,HGNC:9339,PRG,PRB3,ENSG
ENSG00000227231,GENE ID:8870,HGNC:5392,PRG1,IER3,ENSG
ENSG00000230128,GENE ID:8870,HGNC:5392,PRG1,IER3,ENSG
ENSG00000237155,GENE ID:8870,HGNC:5392,PRG1,IER3,ENSG
ENSG00000137331,GENE ID:8870,HGNC:5392,PRG1,IER3,ENSG
ENSG00000235030,GENE ID:8870,HGNC:5392,PRG1,IER3,ENSG
ENSG00000122862,GENE ID:5552,HGNC:9361,PRG1,SRGN,ENSG
ENSG00000206478,GENE ID:8870,HGNC:5392,PRG1,IER3,ENSG
ENSG00000282283,GENE ID:79948,HGNC:23497,PRG2,PLPPR3,ENSG
ENSG00000129951,GENE ID:79948,HGNC:23497,PRG2,PLPPR3,ENSG
ENSG00000130508,GENE ID:7837,HGNC:14966,PRG2,PXDN,ENSG
ENSG00000115896,GENE ID:5334,HGNC:9063,PRIP,PLCL1,ENSG
ENSG00000198646,GENE ID:23054,HGNC:15936,PRIP,NCOA6,ENSG
ENSG00000171867,GENE ID:5621,HGNC:9449,PRIP,PRNP,ENSG
ENSG00000123143,GENE ID:5585,HGNC:9405,PRK1,PKN1,ENSG
ENSG00000143125,GENE ID:84432,HGNC:18454,PRK1,PROK1,ENSG
ENSG00000114302,GENE ID:5576,HGNC:9391,PRKAR2,PRKAR2A,ENSG
ENSG00000005249,GENE ID:5577,HGNC:9392,PRKAR2,PRKAR2B,ENSG
ENSG00000112245,GENE ID:7803,HGNC:9634,PRL1,PTP4A1,ENSG
ENSG00000171199,GENE ID:58503,HGNC:17279,PRL1,OPRPN,ENSG
ENSG00000171566,GENE ID:5356,HGNC:9089,PRL1,PLRG1,ENSG
ENSG00000184489,GENE ID:11156,HGNC:9636,PRL3,PTP4A3,ENSG
ENSG00000275575,GENE ID:11156,HGNC:9636,PRL3,PTP4A3,ENSG
ENSG00000291470,GENE ID:11156,HGNC:9636,PRL3,PTP4A3,ENSG
ENSG00000171201,GENE ID:10879,HGNC:17326,PRL3,SMR3B,ENSG
ENSG00000160789,GENE ID:4000,HGNC:6636,PRO1,LMNA,ENSG
ENSG00000084073,GENE ID:10269,HGNC:12877,PRO1,ZMPSTE24,ENSG
ENSG00000293422,GENE ID:344405,HGNC:34379,PROX,PRORSD1P,ENSG
ENSG00000162997,,HGNC:34379,PROX,PRORSD1P,ENSG
ENSG00000110435,GENE ID:8050,HGNC:21350,PROX,PDHX,ENSG
ENSG00000171867,GENE ID:5621,HGNC:9449,PRP,PRNP,ENSG
ENSG00000167815,GENE ID:7001,HGNC:9353,PRP,PRDX2,ENSG
ENSG00000157111,GENE ID:134285,HGNC:27031,PRP2,TMEM171,ENSG
ENSG00000231377,GENE ID:8449,HGNC:2739,PRP2,DHX16,ENSG
ENSG00000204560,GENE ID:8449,HGNC:2739,PRP2,DHX16,ENSG
ENSG00000233561,GENE ID:8449,HGNC:2739,PRP2,DHX16,ENSG
ENSG00000233049,GENE ID:8449,HGNC:2739,PRP2,DHX16,ENSG
ENSG00000233418,GENE ID:8449,HGNC:2739,PRP2,DHX16,ENSG
ENSG00000206486,GENE ID:8449,HGNC:2739,PRP2,DHX16,ENSG
ENSG00000227222,GENE ID:8449,HGNC:2739,PRP2,DHX16,ENSG
ENSG00000226171,GENE ID:8449,HGNC:2739,PRP2,DHX16,ENSG
ENSG00000112739,GENE ID:8899,HGNC:17346,PRP4,PRP4K,ENSG
ENSG00000136875,GENE ID:9128,HGNC:17349,PRP4,PRPF4,ENSG
ENSG00000110400,GENE ID:5818,HGNC:9706,PRR,NECTIN1,ENSG
ENSG00000182220,GENE ID:10159,HGNC:18305,PRR,ATP6AP2,ENSG
ENSG00000146278,GENE ID:10957,HGNC:17278,PRR2,PNRC1,ENSG
ENSG00000130202,GENE ID:5819,HGNC:9707,PRR2,NECTIN2,ENSG
ENSG00000129451,GENE ID:5655,HGNC:6358,PRSSL1,KLK10,ENSG
ENSG00000185198,GENE ID:400668,HGNC:31397,PRSSL1,PRSS57,ENSG
ENSG00000167815,GENE ID:7001,HGNC:9353,PRX2,PRDX2,ENSG
ENSG00000167157,GENE ID:51450,HGNC:21338,PRX2,PRRX2,ENSG
ENSG00000160182,GENE ID:7031,HGNC:11755,PS2,TFF1,ENSG
ENSG00000143801,GENE ID:5664,HGNC:9509,PS2,PSEN2,ENSG
ENSG00000141279,GENE ID:9520,HGNC:7900,PSA,NPEPPS,ENSG
ENSG00000142515,GENE ID:354,HGNC:6364,PSA,KLK3,ENSG
ENSG00000135069,GENE ID:29968,HGNC:19129,PSA,PSAT1,ENSG
ENSG00000204397,GENE ID:114769,HGNC:33701,PSEUDO-ICE,CARD16,ENSG
ENSG00000255501,GENE ID:59082,HGNC:28861,PSEUDO-ICE,CARD18,ENSG
ENSG00000116560,GENE ID:6421,HGNC:10774,PSF,SFPQ,ENSG
ENSG00000163453,GENE ID:3490,HGNC:5476,PSF,IGFBP7,ENSG
ENSG00000224748,GENE ID:6890,HGNC:43,PSF1,TAP1,ENSG
ENSG00000227816,GENE ID:6890,HGNC:43,PSF1,TAP1,ENSG
ENSG00000226173,GENE ID:6890,HGNC:43,PSF1,TAP1,ENSG
ENSG00000206297,GENE ID:6890,HGNC:43,PSF1,TAP1,ENSG
ENSG00000232367,GENE ID:6890,HGNC:43,PSF1,TAP1,ENSG
ENSG00000168394,GENE ID:6890,HGNC:43,PSF1,TAP1,ENSG
ENSG00000224212,GENE ID:6890,HGNC:43,PSF1,TAP1,ENSG
ENSG00000230705,GENE ID:6890,HGNC:43,PSF1,TAP1,ENSG
ENSG00000101003,GENE ID:9837,HGNC:28980,PSF1,GINS1,ENSG
ENSG00000228582,GENE ID:6891,HGNC:44,PSF2,TAP2,ENSG
ENSG00000223481,GENE ID:6891,HGNC:44,PSF2,TAP2,ENSG
ENSG00000204267,GENE ID:6891,HGNC:44,PSF2,TAP2,ENSG
ENSG00000225967,GENE ID:6891,HGNC:44,PSF2,TAP2,ENSG
ENSG00000131153,GENE ID:51659,HGNC:24575,PSF2,GINS2,ENSG
ENSG00000206235,GENE ID:6891,HGNC:44,PSF2,TAP2,ENSG
ENSG00000232326,GENE ID:6891,HGNC:44,PSF2,TAP2,ENSG
ENSG00000206299,GENE ID:6891,HGNC:44,PSF2,TAP2,ENSG
ENSG00000237599,GENE ID:6891,HGNC:44,PSF2,TAP2,ENSG
ENSG00000149930,GENE ID:9344,HGNC:16835,PSK-1,TAOK2,ENSG
ENSG00000174938,GENE ID:26470,HGNC:30844,PSK-1,SEZ6L2,ENSG
ENSG00000086205,GENE ID:2346,HGNC:3788,PSM,FOLH1,ENSG
ENSG00000290503,GENE ID:219595,,PSM,FOLH1B,ENSG
ENSG00000223741,,HGNC:9562,PSMD15,PSMD4P1,ENSG
ENSG00000127922,GENE ID:7979,HGNC:10845,PSMD15,SEM1,ENSG
ENSG00000115386,GENE ID:5967,HGNC:9951,PSP,REG1A,ENSG
ENSG00000146733,GENE ID:5723,HGNC:9577,PSP,PSPH,ENSG
ENSG00000263639,GENE ID:4477,HGNC:7372,PSP,MSMB,ENSG
ENSG00000132541,GENE ID:10247,HGNC:16897,PSP,RIDA,ENSG
ENSG00000131050,GENE ID:140683,HGNC:16203,PSP,BPIFA2,ENSG
ENSG00000125650,GENE ID:5623,HGNC:9579,PSP,PSPN,ENSG
ENSG00000150637,GENE ID:10666,HGNC:16961,PTA1,CD226,ENSG
ENSG00000125755,GENE ID:8189,HGNC:22935,PTA1,SYMPK,ENSG
ENSG00000011304,GENE ID:5725,HGNC:9583,PTB,PTBP1,ENSG
ENSG00000117569,GENE ID:58155,HGNC:17662,PTB,PTBP2,ENSG
ENSG00000257138,GENE ID:5726,HGNC:9584,PTC,TAS2R38,ENSG
ENSG00000108091,GENE ID:8030,HGNC:18782,PTC,CCDC6,ENSG
ENSG00000165731,GENE ID:5979,HGNC:9967,PTC,RET,ENSG
ENSG00000293199,GENE ID:11191,HGNC:9589,PTEN2,PTENP1,ENSG
ENSG00000274391,GENE ID:7179,HGNC:12023,PTEN2,TPTE,ENSG
ENSG00000237984,,HGNC:9589,PTEN2,PTENP1,ENSG
ENSG00000274391,GENE ID:105379278,HGNC:12023,PTEN2,TPTE,ENSG
ENSG00000277008,,HGNC:33357,PTEX,TEX28P2,ENSG
ENSG00000274962,,HGNC:33356,PTEX,TEX28P1,ENSG
ENSG00000152266,GENE ID:5741,HGNC:9606,PTH1,PTH,ENSG
ENSG00000187024,GENE ID:138428,HGNC:27039,PTH1,PTRH1,ENSG
ENSG00000237984,,HGNC:9589,PTH2,PTENP1,ENSG
ENSG00000293199,GENE ID:11191,HGNC:9589,PTH2,PTENP1,ENSG
ENSG00000141378,GENE ID:51651,HGNC:24265,PTH2,PTRH2,ENSG
ENSG00000160801,GENE ID:5745,HGNC:9608,PTHR,PTH1R,ENSG
ENSG00000087494,GENE ID:5744,HGNC:9607,PTHR,PTHLH,ENSG
ENSG00000115386,GENE ID:5967,HGNC:9951,PTP,REG1A,ENSG
ENSG00000060656,GENE ID:10076,HGNC:9683,PTP,PTPRU,ENSG
ENSG00000075415,GENE ID:5250,HGNC:10989,PTP,SLC25A3,ENSG
ENSG00000087502,GENE ID:51290,HGNC:30208,PTX1,ERGIC2,ENSG
ENSG00000069011,GENE ID:5307,HGNC:9004,PTX1,PITX1,ENSG
ENSG00000132693,GENE ID:1401,HGNC:2367,PTX1,CRP,ENSG
ENSG00000129152,GENE ID:4654,HGNC:7611,PUM,MYOD1,ENSG
ENSG00000185499,GENE ID:4582,HGNC:7508,PUM,MUC1,ENSG
ENSG00000182636,GENE ID:4692,HGNC:7675,PWCR,NDN,ENSG
ENSG00000128739,GENE ID:6638,HGNC:11164,PWCR,SNRPN,ENSG
ENSG00000288364,GENE ID:4692,HGNC:7675,PWCR,NDN,ENSG
ENSG00000117528,GENE ID:5825,HGNC:67,PXMP1,ABCD3,ENSG
ENSG00000162735,GENE ID:5824,HGNC:9713,PXMP1,PEX19,ENSG
ENSG00000254093,GENE ID:54984,HGNC:30046,PXR1,PINX1,ENSG
ENSG00000258724,GENE ID:54984,HGNC:30046,PXR1,PINX1,ENSG
ENSG00000284764,GENE ID:54984,HGNC:30046,PXR1,PINX1,ENSG
ENSG00000139197,GENE ID:5830,HGNC:9719,PXR1,PEX5,ENSG
ENSG00000288217,GENE ID:5830,HGNC:9719,PXR1,PEX5,ENSG
ENSG00000292296,GENE ID:54984,HGNC:30046,PXR1,PINX1,ENSG
ENSG00000136628,GENE ID:2058,HGNC:3418,QARS,EPRS1,ENSG
ENSG00000172053,GENE ID:5859,HGNC:9751,QARS,QARS1,ENSG
ENSG00000156467,GENE ID:7381,HGNC:12582,QP-C,UQCRB,ENSG
ENSG00000164405,GENE ID:27089,HGNC:29594,QP-C,UQCRQ,ENSG
ENSG00000138069,GENE ID:5861,HGNC:9758,RAB1,RAB1A,ENSG
ENSG00000258818,GENE ID:6038,HGNC:10047,RAB1,RNASE4,ENSG
ENSG00000179331,GENE ID:54734,HGNC:16521,RAB39,RAB39A,ENSG
ENSG00000109113,GENE ID:83871,HGNC:16519,RAB39,RAB34,ENSG
ENSG00000169413,GENE ID:6039,HGNC:10048,RAD1,RNASE6,ENSG
ENSG00000175595,GENE ID:2072,HGNC:3436,RAD1,ERCC4,ENSG
ENSG00000186871,GENE ID:54821,HGNC:20794,RAD26L,ERCC6L,ENSG
ENSG00000182150,GENE ID:375748,HGNC:26922,RAD26L,ERCC6L2,ENSG
ENSG00000080823,GENE ID:5891,HGNC:9833,RAGE,MOK,ENSG
ENSG00000237405,GENE ID:177,HGNC:320,RAGE,AGER,ENSG
ENSG00000234729,GENE ID:177,HGNC:320,RAGE,AGER,ENSG
ENSG00000231268,GENE ID:177,HGNC:320,RAGE,AGER,ENSG
ENSG00000230514,GENE ID:177,HGNC:320,RAGE,AGER,ENSG
ENSG00000206320,GENE ID:177,HGNC:320,RAGE,AGER,ENSG
ENSG00000229058,GENE ID:177,HGNC:320,RAGE,AGER,ENSG
ENSG00000204305,GENE ID:177,HGNC:320,RAGE,AGER,ENSG
ENSG00000276230,GENE ID:6050,HGNC:10074,RAI,RNH1,ENSG
ENSG00000023191,GENE ID:6050,HGNC:10074,RAI,RNH1,ENSG
ENSG00000104881,GENE ID:10848,HGNC:18838,RAI,PPP1R13L,ENSG
ENSG00000069974,GENE ID:5873,HGNC:9766,RAM,RAB27A,ENSG
ENSG00000229140,GENE ID:137196,HGNC:28416,RAM,CCDC26,ENSG
ENSG00000229140,GENE ID:728724,HGNC:28416,RAM,CCDC26,ENSG
ENSG00000229140,GENE ID:106144608,HGNC:28416,RAM,CCDC26,ENSG
ENSG00000169612,GENE ID:83640,HGNC:31022,RAM,RAMAC,ENSG
ENSG00000149090,GENE ID:25891,HGNC:24554,RAMP,PAMR1,ENSG
ENSG00000121741,GENE ID:7750,HGNC:12989,RAMP,ZMYM2,ENSG
ENSG00000143476,GENE ID:51514,HGNC:30288,RAMP,DTL,ENSG
ENSG00000131759,GENE ID:5914,HGNC:9864,RAR,RARA,ENSG
ENSG00000141542,GENE ID:10966,HGNC:18284,RAR,RAB40B,ENSG
ENSG00000234414,GENE ID:5940,HGNC:9912,RBM1,RBMY1A1,ENSG
ENSG00000137944,GENE ID:56267,HGNC:33238,RBM1,KYAT3,ENSG
ENSG00000234414,GENE ID:378949,HGNC:9912,RBM1,RBMY1A1,ENSG
ENSG00000105705,GENE ID:57794,HGNC:18643,RBP,SUGP1,ENSG
ENSG00000102032,GENE ID:5973,HGNC:9959,RBP,RENBP,ENSG
ENSG00000104093,GENE ID:23312,HGNC:2938,RC3,DMXL2,ENSG
ENSG00000154146,GENE ID:4900,HGNC:8000,RC3,NRGN,ENSG
ENSG00000144580,GENE ID:9125,HGNC:10445,RCD1,CNOT9,ENSG
ENSG00000114982,GENE ID:55683,HGNC:25473,RCD1,KANSL3,ENSG
ENSG00000110367,GENE ID:1656,HGNC:2747,RCK,DDX6,ENSG
ENSG00000176601,GENE ID:80122,HGNC:26249,RCK,MAP3K19,ENSG
ENSG00000241258,GENE ID:27297,HGNC:17888,RCP,CRCP,ENSG
ENSG00000102076,GENE ID:5956,HGNC:9936,RCP,OPN1LW,ENSG
ENSG00000156675,GENE ID:80223,HGNC:30265,RCP,RAB11FIP1,ENSG
ENSG00000204356,GENE ID:7936,HGNC:13974,RD,NELFE,ENSG
ENSG00000112357,GENE ID:5191,HGNC:8860,RD,PEX7,ENSG
ENSG00000206268,GENE ID:7936,HGNC:13974,RD,NELFE,ENSG
ENSG00000206357,GENE ID:7936,HGNC:13974,RD,NELFE,ENSG
ENSG00000229363,GENE ID:7936,HGNC:13974,RD,NELFE,ENSG
ENSG00000231044,GENE ID:7936,HGNC:13974,RD,NELFE,ENSG
ENSG00000107537,GENE ID:5264,HGNC:8940,RD,PHYH,ENSG
ENSG00000233801,GENE ID:7936,HGNC:13974,RD,NELFE,ENSG
ENSG00000164010,GENE ID:114625,HGNC:15743,RD,ERMAP,ENSG
ENSG00000144476,GENE ID:57007,HGNC:23692,RDC1,ACKR3,ENSG
ENSG00000114812,GENE ID:7433,HGNC:12694,RDC1,VIPR1,ENSG
ENSG00000128311,GENE ID:7263,HGNC:12388,RDS,TST,ENSG
ENSG00000112619,GENE ID:5961,HGNC:9942,RDS,PRPH2,ENSG
ENSG00000143479,GENE ID:8444,HGNC:3094,RED,DYRK3,ENSG
ENSG00000113141,GENE ID:3550,HGNC:5958,RED,IK,ENSG
ENSG00000291796,GENE ID:328,HGNC:587,REF1,APEX1,ENSG
ENSG00000105825,GENE ID:7980,HGNC:11761,REF1,TFPI2,ENSG
ENSG00000100823,GENE ID:328,HGNC:587,REF1,APEX1,ENSG
ENSG00000172023,GENE ID:5968,HGNC:9952,REGL,REG1B,ENSG
ENSG00000204787,,HGNC:9953,REGL,REG1CP,ENSG
ENSG00000120662,GENE ID:9617,HGNC:7469,RF1,MTRF1,ENSG
ENSG00000120705,GENE ID:2107,HGNC:3477,RF1,ETF1,ENSG
ENSG00000188672,GENE ID:6006,HGNC:10008,RH,RHCE,ENSG
ENSG00000187010,GENE ID:6007,HGNC:10009,RH,RHD,ENSG
ENSG00000144468,GENE ID:84236,HGNC:23081,RHBDL4,RHBDD1,ENSG
ENSG00000141314,GENE ID:162494,HGNC:16502,RHBDL4,RHBDL3,ENSG
ENSG00000167550,GENE ID:121268,HGNC:21166,RHEB2,RHEBL1,ENSG
ENSG00000106615,GENE ID:6009,HGNC:10011,RHEB2,RHEB,ENSG
ENSG00000128805,GENE ID:58504,HGNC:30320,RHOGAP2,ARHGAP22,ENSG
ENSG00000128656,GENE ID:1123,HGNC:1943,RHOGAP2,CHN1,ENSG
ENSG00000170633,GENE ID:80196,HGNC:17297,RIF,RNF34,ENSG
ENSG00000139725,GENE ID:54509,HGNC:15703,RIF,RHOF,ENSG
ENSG00000120210,GENE ID:11172,HGNC:6089,RIF1,INSL6,ENSG
ENSG00000121931,GENE ID:55791,HGNC:30299,RIF1,LRIF1,ENSG
ENSG00000176490,GENE ID:148252,HGNC:19127,RIG,DIRAS1,ENSG
ENSG00000050165,GENE ID:27122,HGNC:2893,RIG,DKK3,ENSG
ENSG00000115268,GENE ID:6209,HGNC:10388,RIG,RPS15,ENSG
ENSG00000107201,GENE ID:23586,HGNC:19102,RIG1,RIGI,ENSG
ENSG00000133321,GENE ID:5920,HGNC:9869,RIG1,PLAAT4,ENSG
ENSG00000079841,GENE ID:22999,HGNC:17282,RIM,RIMS1,ENSG
ENSG00000101773,GENE ID:5932,HGNC:9891,RIM,RBBP8,ENSG
ENSG00000228712,GENE ID:7923,HGNC:3554,RING2,HSD17B8,ENSG
ENSG00000204228,GENE ID:7923,HGNC:3554,RING2,HSD17B8,ENSG
ENSG00000121481,GENE ID:6045,HGNC:10061,RING2,RNF2,ENSG
ENSG00000225312,GENE ID:7923,HGNC:3554,RING2,HSD17B8,ENSG
ENSG00000228357,GENE ID:7923,HGNC:3554,RING2,HSD17B8,ENSG
ENSG00000232357,GENE ID:7923,HGNC:3554,RING2,HSD17B8,ENSG
ENSG00000112474,GENE ID:7923,HGNC:3554,RING2,HSD17B8,ENSG
ENSG00000183574,GENE ID:6048,HGNC:10068,RING5,RNF5,ENSG
ENSG00000229802,GENE ID:7922,HGNC:4927,RING5,SLC39A7,ENSG
ENSG00000227402,GENE ID:7922,HGNC:4927,RING5,SLC39A7,ENSG
ENSG00000226614,GENE ID:7922,HGNC:4927,RING5,SLC39A7,ENSG
ENSG00000225452,GENE ID:6048,HGNC:10068,RING5,RNF5,ENSG
ENSG00000223767,GENE ID:6048,HGNC:10068,RING5,RNF5,ENSG
ENSG00000228405,GENE ID:6048,HGNC:10068,RING5,RNF5,ENSG
ENSG00000204308,GENE ID:6048,HGNC:10068,RING5,RNF5,ENSG
ENSG00000224399,GENE ID:7922,HGNC:4927,RING5,SLC39A7,ENSG
ENSG00000206288,GENE ID:7922,HGNC:4927,RING5,SLC39A7,ENSG
ENSG00000227277,GENE ID:6048,HGNC:10068,RING5,RNF5,ENSG
ENSG00000112473,GENE ID:7922,HGNC:4927,RING5,SLC39A7,ENSG
ENSG00000228907,GENE ID:6048,HGNC:10068,RING5,RNF5,ENSG
ENSG00000130584,GENE ID:140685,HGNC:16094,RINZF,ZBTB46,ENSG
ENSG00000205189,GENE ID:65986,HGNC:30953,RINZF,ZBTB10,ENSG
ENSG00000017797,GENE ID:10928,HGNC:9841,RIP,RALBP1,ENSG
ENSG00000173744,GENE ID:3267,HGNC:5175,RIP,AGFG1,ENSG
ENSG00000137275,GENE ID:8737,HGNC:10019,RIP,RIPK1,ENSG
ENSG00000273032,GENE ID:26220,HGNC:16757,RIP,DGCR5,ENSG
ENSG00000129197,GENE ID:84268,HGNC:28641,RIP,RPAIN,ENSG
ENSG00000137275,GENE ID:8737,HGNC:10019,RIP-1,RIPK1,ENSG
ENSG00000111615,GENE ID:11103,HGNC:5176,RIP-1,KRR1,ENSG
ENSG00000169021,GENE ID:7386,HGNC:12587,RIP1,UQCRFS1,ENSG
ENSG00000017797,GENE ID:10928,HGNC:9841,RIP1,RALBP1,ENSG
ENSG00000137275,GENE ID:8737,HGNC:10019,RIP1,RIPK1,ENSG
ENSG00000104312,GENE ID:8767,HGNC:10020,RIP2,RIPK2,ENSG
ENSG00000214944,GENE ID:64283,HGNC:30322,RIP2,ARHGEF28,ENSG
ENSG00000133059,GENE ID:25778,HGNC:29043,RIP5,DSTYK,ENSG
ENSG00000101084,GENE ID:55969,HGNC:15870,RIP5,RAB5IF,ENSG
ENSG00000249992,GENE ID:25907,HGNC:30293,RIS1,TMEM158,ENSG
ENSG00000169021,GENE ID:7386,HGNC:12587,RIS1,UQCRFS1,ENSG
ENSG00000139405,GENE ID:84934,HGNC:25925,RITA,RITA1,ENSG
ENSG00000130844,GENE ID:55422,HGNC:15489,RITA,ZNF331,ENSG
ENSG00000176623,GENE ID:51115,HGNC:24285,RMD1,RMDN1,ENSG
ENSG00000155906,GENE ID:55005,HGNC:21176,RMD1,RMND1,ENSG
ENSG00000160201,GENE ID:102724594,HGNC:12453,RN,U2AF1,ENSG
ENSG00000160094,GENE ID:149076,HGNC:18079,RN,ZNF362,ENSG
ENSG00000160201,GENE ID:7307,HGNC:12453,RN,U2AF1,ENSG
ENSG00000237046,GENE ID:135644,HGNC:18736,RNF35,TRIM40,ENSG
ENSG00000204614,GENE ID:135644,HGNC:18736,RNF35,TRIM40,ENSG
ENSG00000183439,GENE ID:391712,HGNC:24339,RNF35,TRIM61,ENSG
ENSG00000227458,GENE ID:135644,HGNC:18736,RNF35,TRIM40,ENSG
ENSG00000228001,GENE ID:135644,HGNC:18736,RNF35,TRIM40,ENSG
ENSG00000172524,GENE ID:135644,HGNC:18736,RNF35,TRIM40,ENSG
ENSG00000224496,GENE ID:135644,HGNC:18736,RNF35,TRIM40,ENSG
ENSG00000233931,GENE ID:135644,HGNC:18736,RNF35,TRIM40,ENSG
ENSG00000236399,GENE ID:135644,HGNC:18736,RNF35,TRIM40,ENSG
ENSG00000206737,GENE ID:124905573,HGNC:37496,RNU1-5,RNVU1-18,ENSG
ENSG00000206737,GENE ID:124904613,HGNC:37496,RNU1-5,RNVU1-18,ENSG
ENSG00000291383,,HGNC:48304,RNU1-5,RNU1-5P,ENSG
ENSG00000206737,GENE ID:26863,HGNC:37496,RNU1-5,RNVU1-18,ENSG
ENSG00000277234,,HGNC:48304,RNU1-5,RNU1-5P,ENSG
ENSG00000206737,GENE ID:124905809,HGNC:37496,RNU1-5,RNVU1-18,ENSG
ENSG00000206737,GENE ID:124905321,HGNC:37496,RNU1-5,RNVU1-18,ENSG
ENSG00000206588,GENE ID:124905809,HGNC:37498,RNU1-8,RNU1-28P,ENSG
ENSG00000206588,GENE ID:124905321,HGNC:37498,RNU1-8,RNU1-28P,ENSG
ENSG00000207056,,HGNC:48307,RNU1-8,RNU1-8P,ENSG
ENSG00000206588,GENE ID:124904613,HGNC:37498,RNU1-8,RNU1-28P,ENSG
ENSG00000206588,GENE ID:124905573,HGNC:37498,RNU1-8,RNU1-28P,ENSG
ENSG00000201659,,HGNC:10109,RNU12P,RNU12-2P,ENSG
ENSG00000276027,GENE ID:267010,HGNC:19380,RNU12P,RNU12,ENSG
ENSG00000206737,GENE ID:124905573,HGNC:37496,RNU1P1,RNVU1-18,ENSG
ENSG00000206737,GENE ID:124905809,HGNC:37496,RNU1P1,RNVU1-18,ENSG
ENSG00000206737,GENE ID:124904613,HGNC:37496,RNU1P1,RNVU1-18,ENSG
ENSG00000206737,GENE ID:124905321,HGNC:37496,RNU1P1,RNVU1-18,ENSG
ENSG00000206702,,HGNC:10137,RNU1P1,RNU1-11P,ENSG
ENSG00000206737,GENE ID:26863,HGNC:37496,RNU1P1,RNVU1-18,ENSG
ENSG00000100387,GENE ID:9978,HGNC:9928,ROC1,RBX1,ENSG
ENSG00000143622,GENE ID:6016,HGNC:10023,ROC1,RIT1,ENSG
ENSG00000234947,GENE ID:8859,HGNC:11398,RP1,STK19,ENSG
