,HGNC_ID,gene_symbol,alias_symbol,NCBI Gene ID,ENSG_ID
37171,53790,LNCRI,LNC-RI,401296.0,ENSG00000205971
37173,53792,LINC02582,CTD-2354A18.1,100505817.0,ENSG00000261780
37194,53814,KRTAP4-17P,KRTAP4P3,,ENSG00000251439
37195,53817,VAMP9P,TCONS_00008138,,ENSG00000284516
37199,53821,MIR122HG,LNC-PRI-MIR-122,,ENSG00000267391
37200,53824,ZNF451-AS1,BC032020,101927211.0,ENSG00000226803
37201,53826,SHLD3,"AC008560.1, FLJ26957, CTC-534A2.2, RINN1",112441434.0,ENSG00000253251
37202,53828,TPTEP2,Z98749.2,400927.0,ENSG00000244627
37204,5383,IDH2,IDH-2,3418.0,ENSG00000182054
37206,53831,SYNGAP1-AS1,SYNGAP1-AS,,ENSG00000274259
37219,5385,IDH3B,RP46,3420.0,ENSG00000101365
37232,53864,LNCARSR,LNC-TALC,102723932.0,ENSG00000233086
37237,53869,OTOAP1,LOC653786,653786.0,ENSG00000257838
37248,53880,GAU1,GALNT8-DT,101929549.0,ENSG00000255474
37250,5389,IDS,ID2S,3423.0,ENSG00000010404
37255,53894,ERFL,ERFL1,390937.0,ENSG00000268041
37257,53898,IL1R1-AS1,AC007271.3,,ENSG00000226925
37259,5390,IDSP1,IDS2,3424.0,ENSG00000176289
37260,53900,MAPK6-DT,LNCMAPK6,112543478.0,ENSG00000259438
37262,53902,SIRLNT,LNCRNA-PRLB,,ENSG00000253802
37269,53909,MPPED2-AS1,RP5-1024C24.1,105376609.0,ENSG00000254489
37270,5391,IDUA,"MPS1, MPSI",3425.0,ENSG00000127415
37271,53910,FAM230D,AC008079.1,100996415.0,ENSG00000187979
37272,53912,ZKSCAN2-DT,CTD-2547G23.4,,ENSG00000274925
37279,5392,IER3,"IEX-1, DIF-2, PRG1, IEX-1L",8870.0,ENSG00000137331
37282,53922,NGF-AS1,RP4-663N10.1,,ENSG00000228035
37288,53929,LINC02244,RP11-20G13.3,105371018.0,ENSG00000259590
37290,53930,ZNF114-AS1,AC008392.1,105372429.0,ENSG00000268186
37291,53931,LINC02599,AC026904.1,,ENSG00000233858
37292,53932,ETS1-AS1,PANCETS-1,101929517.0,ENSG00000254588
37293,53933,LINC02593,AL645608.1,100130417.0,ENSG00000223764
37296,53937,CPNE8-AS1,RP11-396F22.1,107984504.0,ENSG00000257718
37298,5394,CFI,"FI, C3B-INA, KAF",3426.0,ENSG00000205403
37301,53945,LINC02963,LNCRNA-P3134,,ENSG00000255652
37302,53947,LNCOC1,LNC-OC1,100288181.0,ENSG00000253741
37303,53948,LINC02596,LOC105376834,105376834.0,ENSG00000233431
37304,5395,IFI16,"IFNGIP1, PYHIN2",3428.0,ENSG00000163565
37305,53950,LINC02597,LOC101929866,101929866.0,
37306,53951,LGALSL-DT,LOC105374771,105374771.0,ENSG00000223935
37307,53952,UVRAG-DT,LOC100506113,100506113.0,ENSG00000255507
37308,53953,SREBF2-AS1,"RP5, 821D11.7",112637020.0,ENSG00000184068
37309,53954,LINC02598,"RP11, 277P12.9",,ENSG00000256155
37310,53956,LINCADL,LINC-ADAL,107986443.0,
37311,53957,GPRACR,LNCGPR107,401554.0,ENSG00000196979
37312,53959,H2AL1Q,H2A.L.1,115482714.0,ENSG00000249467
37313,53960,H2AL3,H2A.L.3,115482686.0,ENSG00000229674
37317,53964,ZKSCAN7-AS1,RP11-944L7.4,,ENSG00000236869
37318,53965,ACTR3-AS1,AC104653.1,101060091.0,
37320,53967,ZEBTR,LNCRNA-BX111,113391337.0,ENSG00000289412
37321,53968,LINC02602,TCONS_00001798,107985257.0,
37322,53969,DHCR24-DT,ESSENCE,107984958.0,ENSG00000233203
37323,5397,IFI27,"P27, FAM14D, ISG12",3429.0,ENSG00000165949
37325,53972,LINC02604,LNCHERG,644794.0,ENSG00000273142
37326,53973,HMGA2-AS1,RP11-366L20.2,100129940.0,ENSG00000197301
37327,53974,LINC02605,"RP11-79H23.3, IL-7-AS, AC083837.1",112935892.0,ENSG00000261618
37329,53976,SCAT2,"CBX5-AS1, AC078778.1",,ENSG00000257596
37330,53977,FAM230H,AP000552.1,100996335.0,ENSG00000206142
37333,5398,IFI30,"IFI-30, GILT, IP30, MGC32056, IP-30",10437.0,ENSG00000216490
37340,53986,HTR3C2P,5-HT3C2,389180.0,ENSG00000233576
37341,53988,MIR9718,HSA-MIR-9718,113218481.0,
37342,53989,MIR9851,HSA-MIR-9851,113218494.0,
37343,5399,IFI35,IFP35,3430.0,ENSG00000068079
37344,53990,MIR9898,HSA-MIR-9898,113218482.0,
37345,53991,MIR9899,HSA-MIR-9899,113218495.0,
37346,53992,MIR9900,HSA-MIR-9900,113218483.0,
37347,53993,MIR9901,HSA-MIR-9901,113218496.0,
37348,53994,MIR9902-1,HSA-MIR-9902-1,113218484.0,
37349,53995,MIR9902-2,HSA-MIR-9902-2,113218511.0,
37350,53996,MIR9903,HSA-MIR-9903,113218497.0,
37351,53997,MIR9983,HSA-MIR-9983,113218508.0,
37352,53998,MIR9985,HSA-MIR-9985,113218498.0,
37353,53999,MIR9986,HSA-MIR-9986,113218485.0,
37354,54,ABCC3,"MRP3, CMOAT2, EST90757, MLP2, MOAT-D",8714.0,ENSG00000108846
37355,540,ANXA2P3,LIP2,305.0,ENSG00000216740
37356,54000,MIR10226,HSA-MIR-10226,113218499.0,
37357,54001,MIR10392,HSA-MIR-10392,113218486.0,
37358,54002,MIR10393,HSA-MIR-10393,113218500.0,
37359,54003,MIR10394,HSA-MIR-10394,113218487.0,
37360,54005,MIR10396A,HSA-MIR-10396A,113218501.0,
37361,54006,MIR10396B,HSA-MIR-10396B,113218488.0,
37362,54007,MIR10397,HSA-MIR-10397,113218502.0,
37363,54008,MIR10398,HSA-MIR-10398,113218489.0,
37364,54009,MIR10399,HSA-MIR-10399,113218503.0,
37366,54010,MIR10400,HSA-MIR-10400,113218512.0,
37367,54012,MIR10522,HSA-MIR-10522,113218490.0,
37368,54013,MIR10523,HSA-MIR-10523,113218510.0,
37369,54014,MIR10524,HSA-MIR-10524,113218491.0,
37370,54015,MIR10525,HSA-MIR-10525,113218504.0,
37371,54016,MIR10526,HSA-MIR-10526,113218492.0,
37372,54017,MIR10527,HSA-MIR-10527,113218505.0,
37373,54018,MIR11181,HSA-MIR-11181,113218493.0,
37374,54019,MIR11399,HSA-MIR-11399,113218506.0,
37375,54020,MIR11401,HSA-MIR-11401,113218509.0,
37376,54021,MIR12113,HSA-MIR-12113,113218507.0,
37377,54022,MIR12114,HSA-MIR-12114,113218480.0,
37378,54023,MIR12115,HSA-MIR-12115,113219450.0,
37379,54024,MIR12116,HSA-MIR-12116,113219451.0,
37380,54025,MIR12117,HSA-MIR-12117,113219452.0,
37381,54026,MIR12118,HSA-MIR-12118,113219469.0,
37382,54027,MIR12119,HSA-MIR-12119,113219453.0,
37383,54028,MIR12120,HSA-MIR-12120,113219468.0,
37384,54029,MIR12121,HSA-MIR-12121,113219454.0,
37385,54030,MIR12122,HSA-MIR-12122,113219455.0,
37386,54031,MIR12123,HSA-MIR-12123,113219456.0,
37387,54032,MIR12124,HSA-MIR-12124,113219457.0,
37388,54033,MIR12125,HSA-MIR-12125,113219458.0,
37389,54034,MIR12126,HSA-MIR-12126,113219459.0,
37390,54035,MIR12127,HSA-MIR-12127,113219470.0,
37391,54036,MIR12128,HSA-MIR-12128,113219463.0,
37392,54037,MIR12129,HSA-MIR-12129,113219460.0,
37393,54038,MIR12130,HSA-MIR-12130,113219464.0,
37394,54039,MIR12131,HSA-MIR-12131,113219461.0,
37395,54040,MIR12132,HSA-MIR-12132,113219465.0,
37396,54041,MIR12133,HSA-MIR-12133,113219466.0,
37397,54042,MIR12135,HSA-MIR-12135,113219462.0,
37398,54043,MIR12136,HSA-MIR-12136,113219467.0,
37412,54057,CRIM1-DT,RP11-490M8.1,100288911.0,ENSG00000260025
37414,54059,CHROMR,CHROME,101927027.0,ENSG00000223960
37423,54069,SCN1A-AS1,"SCN1ANAT, SCN1A-NAT",101929680.0,ENSG00000236107
37424,5407,IFIT1,"GARG-16, ISG56",3434.0,ENSG00000185745
37425,54070,ODC1-DT,LNCRNA-MIF,101929715.0,ENSG00000257135
37435,5408,IFIT1P1,II56P,8373.0,ENSG00000215515
37438,54083,DCXR-DT,RP13-650J16.1,113523640.0,ENSG00000264569
37440,54085,MCTP1-AS1,ENST00000503710,,ENSG00000249545
37441,54088,MAP3K2-DT,ENST00000433673,100506922.0,ENSG00000236682
37442,54089,LINC02617,ENST00000539009,,ENSG00000256288
37443,5409,IFIT2,"IFI-54, ISG-54K, ISG-54, CIG42, GARG-39",3433.0,ENSG00000119922
37450,54097,LINC02620,BCRT1,101927523.0,ENSG00000225768
37462,54108,LINC02629,TCONS_00017811,,ENSG00000223470
37464,5411,IFIT3,"ISG60, RIG-G, CIG-49, IFI60, GARG-49, IRG2",3437.0,ENSG00000119917
37466,54112,LINC02631,AC092620.3,,ENSG00000237772
37468,54116,LINC02633,"TCONS_00018174, XLOC_008466",105378270.0,ENSG00000224265
37471,5412,IFITM1,"9-27, CD225, DSPA2A",8519.0,ENSG00000185885
37481,5413,IFITM2,"1-8D, DSPA2C",10581.0,ENSG00000185201
37492,5414,IFITM3,"1-8U, DSPA2B",10410.0,ENSG00000142089
37512,54159,LINC02672,OIN1,105378309.0,ENSG00000227121
37513,54160,MIR11400,HSA-MIR-11400,113839523.0,
37514,54161,MIR1843,HSA-MIR-1843,113839518.0,
37515,54162,MIR3059,HSA-MIR-3059,113839519.0,
37516,54163,MIR3085,HSA-MIR-3085,113839520.0,
37517,54164,MIR548BC,HSA-MIR-548BC,113839521.0,
37518,54165,MIR6529,HSA-MIR-6529,113839522.0,
37523,5417,IFNA1,"IFNA@, IFL, IFN, IFN-ALPHA, IFNA13, IFN-ALPHAD",3439.0,ENSG00000197919
37530,54176,CNN3-DT,RP4-639F20.1,729970.0,ENSG00000235501
37531,54177,LINC02682,"TCONS_00019584, LNC-SOX6-1",105376570.0,ENSG00000254661
37534,5418,IFNA10,IFN-ALPHAC,3446.0,ENSG00000186803
37552,5420,IFNA14,"LEIF2H, IFN-ALPHAH",3448.0,ENSG00000228083
37555,54203,TRN-GTT15-2,TRNA-ASN-GTT-15-2,,
37556,54204,TRE-TTC8-2,TRNA-GLU-TTC-8-2,,
37557,54205,TRN-GTT19-2,TRNA-ASN-GTT-19-2,,
37558,54206,TRQ-CTG8-3,TRNA-GLN-CTG-8-3,,
37559,54208,TRA-AGC13-3,TRNA-ALA-AGC-13-3,,
37561,5421,IFNA16,IFN-ALPHAO,3449.0,ENSG00000147885
37568,54217,LINC02702,LASER,101929011.0,ENSG00000237937
37571,5422,IFNA17,"LEIF2C1, IFN-ALPHAI",3451.0,ENSG00000234829
37582,5423,IFNA2,"IFNA, IFN-ALPHAA",3440.0,ENSG00000188379
37593,5424,IFNA21,IFN-ALPHAI,3452.0,ENSG00000137080
37604,5425,IFNA4,"MGC142200, IFN-ALPHA4A",3441.0,ENSG00000236637
37615,5426,IFNA5,IFN-ALPHAG,3442.0,ENSG00000147873
37621,54266,LINC02747,"AP000439.3, CUPID2, AP000439.2",105379407.0,ENSG00000255774
37625,5427,IFNA6,IFN-ALPHAK,3443.0,ENSG00000120235
37629,54273,LINC02753,"AP003555.1, ONCLNCRNA-626",101928443.0,ENSG00000248844
37636,5428,IFNA7,"IFNA-J, IFN-ALPHAJ",3444.0,ENSG00000214042
37639,54282,LINC02763,RP11-65M17.3,101928823.0,ENSG00000254968
37646,5429,IFNA8,IFN-ALPHAB,3445.0,ENSG00000120242
37657,543,ANXA5,"CPB-I, PAP-I, VAC-ALPH, RPRGL3",308.0,ENSG00000164111
37678,5432,IFNAR1,IFRC,3454.0,ENSG00000142166
37696,5434,IFNB1,"IFB, IFF",3456.0,ENSG00000171855
37725,54369,LINC02835,LNCMER52A,105377256.0,ENSG00000285711
37731,54375,VPS13B-DT,OLC8,105375666.0,ENSG00000253948
37734,54378,LINC02842,RP11-705O24.1,101929628.0,ENSG00000254119
37747,5439,IFNGR1,CD119,3459.0,ENSG00000027697
37754,54396,BCAT1-DT,LNC-BCAT1,,ENSG00000255921
37755,54397,LY6S,LY6A,105375795.0,ENSG00000291309
37757,54399,LINC02859,LNCRNA-LOC101928316,101928316.0,
37759,5440,IFNGR2,AF-1,3460.0,ENSG00000159128
37760,54400,GCSIR,LNC-ITM2C-1,151484.0,ENSG00000232520
37762,54403,SLCO1B3-SLCO1B7,"OATP1B3-1B7, LST-3TM12",115072896.0,ENSG00000257046
37763,54405,PSLNR,LA16C-83F12.6,106146148.0,ENSG00000225255
37764,54406,TRIDDENT,"RP11-462G12.2, TRIDENT",102724927.0,ENSG00000262185
37765,54407,LDLR-AS1,BM450697,115271120.0,
37766,54408,EMSLR,"EMS, BCCE4",101927746.0,ENSG00000232445
37767,54409,NR4A1AS,"NR4A1-AS1, RP11-1100L3.8, LNCMMPA",,ENSG00000259884
37768,54417,SMANTIS,"MANTIS, ANXA4-AS, N342419",107985770.0,ENSG00000288869
37769,54418,LNC-LBCS,LBCS,,ENSG00000228412
37770,54419,LINC02862,AC073284.4,,ENSG00000237571
37776,54424,SAP30-DT,"ENST00000608794, MIRE",105377540.0,ENSG00000272870
37782,54430,RNVU1-2A,"VU1.2A, RNVU1.2A",6063.0,ENSG00000278099
37790,54438,ZNNT1,AP003469.4,,ENSG00000261087
37795,54442,H2BL1P,"1700024P04RIK, SUBH2BV",115482689.0,ENSG00000223497
37802,54449,H3P8,P14,,ENSG00000270915
37804,54451,H3P17,P23,,ENSG00000248205
37806,54453,H3P19,P24,115482709.0,ENSG00000271296
37807,54454,H3P20,P58,100289141.0,ENSG00000250351
37808,54455,H3P21,P01,391765.0,ENSG00000250386
37809,54456,H3P22,P26,115482719.0,ENSG00000250715
37810,54457,H3P23,P27,115482696.0,ENSG00000250705
37811,54458,H3P24,P28,115482697.0,ENSG00000251118
37813,54460,H3P27,P59,115482698.0,ENSG00000220730
37814,54461,H3P28,P40,115482699.0,ENSG00000220347
37815,54462,H3P29,P41,115482721.0,ENSG00000228783
37816,54463,H3P30,P42,115482700.0,ENSG00000227443
37817,54464,H3P31,P43,,ENSG00000232466
37819,54466,H3P33,P44,115482722.0,ENSG00000255492
37822,54469,H3P39,P49,115482707.0,ENSG00000259338
37824,54470,H3P40,P50,115482723.0,ENSG00000258570
37825,54471,H3P42,P52,115482704.0,ENSG00000271626
37826,54472,H3P43,P54,100506811.0,ENSG00000226436
37827,54473,H3P45,P56,115482705.0,ENSG00000227211
37829,54475,H3P47,P57,115482706.0,ENSG00000179101
37833,54480,LINC02864,RP11-169F17.1,400655.0,ENSG00000263711
37834,54481,TMEM18-DT,AC092159.2,105373354.0,ENSG00000233296
37835,54482,EGILA,LNC-EGFR,,ENSG00000258451
37837,54485,PCSEAT,PRCAT38,,ENSG00000286027
37845,54496,GUSBP14,"SMA4, SMA3",11039.0,ENSG00000253816
37846,54497,GUSBP15,SMA5,11042.0,ENSG00000196302
37850,5450,IFNWP18,PSEUDO-IFN-ALPHA-M,360001.0,ENSG00000223684
37867,54518,LINC02866,RP11-359E19.2,105379385.0,ENSG00000253665
37868,54519,STUB1-DT,LA16C-313D11.9,105371184.0,ENSG00000260394
37870,54520,MIR223HG,LINC-223,,ENSG00000274536
37871,54521,LNCPOIR,"POIR, LNCRNA-POIR",105377959.0,ENSG00000232395
37873,54524,LINC02878,BREA2,286076.0,ENSG00000181097
37874,54525,PER3P1,PER4,168741.0,ENSG00000271077
37888,54539,IFITM3P2,DSPA2D,144383.0,ENSG00000223722
37901,54551,LINC02879,USFM,131423127.0,
37908,54558,METAP2P1,LNC-ZEB2-19,727713.0,ENSG00000234119
37910,5456,IFRD1,"PC4, TIS7",3475.0,ENSG00000006652
37921,5457,IFRD2,"SKMC15, SM15, IFNRP",7866.0,ENSG00000214706
37958,5461,IGBP1,Α4,3476.0,ENSG00000089289
37977,54636,CFAP298-TCP10L,FLJ10932,110091775.0,ENSG00000265590
37980,5464,IGF1,"IGF1A, IGFI, IGF-I, IGF",3479.0,ENSG00000017427
37991,5465,IGF1R,"JTK13, CD221, IGFIR, MGC18216, IGFR",3480.0,ENSG00000140443
38001,5466,IGF2,"FLJ44734, IGF-II",3481.0,ENSG00000167244
38002,54660,LINC02880,FLJ34503,285759.0,ENSG00000175967
38012,5467,IGF2R,"CD222, MPRI, MPR1, CIMPR, M6P-R, CI-M6PR, CI-MPR, MPR300",3482.0,ENSG00000197081
38021,5468,IGFALS,ALS,3483.0,ENSG00000099769
38032,5469,IGFBP1,"IGF-BP25, AFBP, HIGFBP-1, PP12",3484.0,ENSG00000146678
38050,54706,TRA-AGC14-2,TRNA-ALA-AGC-14-2,116485202.0,
38051,54707,TRA-AGC24-1,TRNA-ALA-AGC-24-1,116485204.0,
38058,54713,TRM-CAT5-2,TRNA-MET-CAT-5-2,107986680.0,
38059,54714,TRN-GTT2-7,TRNA-ASN-GTT-2-7,7214.0,
38060,54715,TRN-GTT2-8,TRNA-ASN-GTT-2-8,100189127.0,
38061,54716,TRN-GTT24-1,TRNA-ASN-GTT-24-1,107985756.0,
38062,54717,TRN-GTT25-1,TRNA-ASN-GTT-25-1,107985752.0,
38063,54718,TRN-GTT26-1,TRNA-ASN-GTT-26-1,107987367.0,
38064,54719,TRN-GTT27-1,TRNA-ASN-GTT-27-1,107985750.0,
38065,5472,IGFBP3,"IBP3, BP-53",3486.0,ENSG00000146674
38076,5473,IGFBP4,"IBP4, BP-4, HT29-IGFBP, IGFBP-4",3487.0,ENSG00000141753
38109,5476,IGFBP7,"MAC25, IGFBP-7, PSF, FSTL2",3490.0,ENSG00000163453
38131,5478,IGHA1,AL928768.3,3493.0,ENSG00000211895
38149,54799,TUBA5P,RP11-480I12.5,730222.0,ENSG00000214796
38151,5480,IGHD,"FLJ00382, FLJ46727, MGC29633",3495.0,ENSG00000211898
38152,54801,ARHGAP42-AS1,AK124326,100128386.0,ENSG00000248027
38153,54802,LINC02882,RP11-81H3.2,100507377.0,ENSG00000251138
38154,54803,SAMD4A-AS1,LNC-GCH1-2:3,729451.0,ENSG00000285774
38155,54806,LINC02883,KMU15,101929679.0,ENSG00000259416
38166,5482,IGHD1-1,IGHD11,28510.0,ENSG00000236170
38170,54824,SLEAR,FLJ42969,441374.0,ENSG00000248599
38171,5483,IGHD1-14,"IGHD114, DM2",28508.0,ENSG00000227108
38174,5484,IGHD1-20,IGHD120,28507.0,ENSG00000237020
38178,54846,TRV-CAC1-7,TRNA-VAL-CAC-1-7,100189228.0,
38179,5485,IGHD1-26,IGHD126,28506.0,ENSG00000211907
38180,54852,THY1-AS1,RP11-334E6.12,,ENSG00000263873
38182,54855,LNCDAT,YYLNCT,116804915.0,
38184,5486,IGHD1-7,"DM1, IGHD17",28509.0,ENSG00000237197
38185,54861,ASAR15-1,ASAR15,,
38186,54867,LINC02886,RP11-697M17.1,,ENSG00000253712
38187,54868,KLRK1-AS1,"LOC101928100, TP53LC04",101928100.0,ENSG00000245648
38188,54869,UICLM,CROCC2-AS1,200772.0,ENSG00000233392
38189,5487,IGHD1OR15-1A,"IGHD1/OR15-1A, IGHD1OR151A",28335.0,ENSG00000271336
38192,54872,ACTG1P25,AGPG,148709.0,ENSG00000234996
38200,5488,IGHD1OR15-1B,"IGHD1/OR15-1B, IGHD1OR151B",28334.0,ENSG00000270185
38210,5489,IGHD2-15,"IGHD215, D2",28503.0,ENSG00000211918
38221,549,AOC2,"RAO, DAO2",314.0,ENSG00000131480
38222,5490,IGHD2-2,IGHD22,28505.0,ENSG00000211931
38232,5491,IGHD2-21,IGHD221,28502.0,ENSG00000211912
38243,5492,IGHD2-8,"IGHD28, DLR1",28504.0,ENSG00000211925
38254,5493,IGHD2OR15-2A,"IGHD2/OR15-2A, IGHD2OR152A",28333.0,ENSG00000282599
38265,5494,IGHD2OR15-2B,"IGHD2/OR15-2B, IGHD2OR152B",28332.0,ENSG00000282268
38275,5495,IGHD3-10,"IGHD310, DXP'1",28499.0,ENSG00000211923
38286,5496,IGHD3-16,IGHD316,28498.0,ENSG00000211917
38297,5497,IGHD3-22,IGHD322,28497.0,ENSG00000211911
38302,54974,ZNF72AP,"ZNF72, COS8, HZNF1",100287084.0,
38308,5498,IGHD3-3,"IGHD33, DXP4",28501.0,ENSG00000211930
38319,5499,IGHD3-9,"IGHD39, DXP1",28500.0,ENSG00000211924
38329,55,ABCC4,"MRP4, EST170205, MOAT-B, MOATB",10257.0,ENSG00000125257
38330,550,AOC3,"VAP1, HPAO, VAP-1",8639.0,ENSG00000131471
38331,5500,IGHD3OR15-3A,"IGHD3/OR15-3A, IGHD3OR153A",28331.0,ENSG00000282520
38341,5501,IGHD3OR15-3B,"IGHD3/OR15-3B, IGHD3OR153B",28330.0,ENSG00000282089
38349,5502,IGHD4-11,"IGHD411, DA1",28495.0,ENSG00000232543
38360,5503,IGHD4-17,IGHD417,28494.0,ENSG00000227800
38371,5504,IGHD4-23,IGHD423,28493.0,ENSG00000227196
38380,5505,IGHD4-4,"IGHD44, DA4",28496.0,ENSG00000233655
38391,5506,IGHD4OR15-4A,"IGHD4/OR15-4A, IGHD4OR154A",28329.0,ENSG00000271317
38401,5507,IGHD4OR15-4B,"IGHD4/OR15-4B, IGHD4OR154B",28328.0,ENSG00000270451
38408,55077,SMIM43,NEMEP,132332.0,ENSG00000164112
38410,55079,RAP1BL,HRAP1B-RETRO,643752.0,ENSG00000254893
38411,5508,IGHD5-12,"IGHD512, DK1",28491.0,ENSG00000211921
38417,55085,HRURF,U2HR,120766137.0,ENSG00000288677
38422,5509,IGHD5-18,IGHD518,28490.0,ENSG00000211915
38431,5510,IGHD5-24,IGHD524,28489.0,ENSG00000211909
38434,55102,CARMAL,RP11-326A19.4,102724566.0,ENSG00000260123
38435,55105,IGHV3OR16-17,IGHV3/OR16-17,390714.0,ENSG00000259680
38440,5511,IGHD5-5,"IGHD55, DK4",28492.0,ENSG00000211928
38449,5512,IGHD5OR15-5A,"IGHD5/OR15-5A, IGHD5OR155A",28327.0,ENSG00000270961
38458,5513,IGHD5OR15-5B,"IGHD5/OR15-5B, IGHD5OR155B",28326.0,ENSG00000270824
38469,5514,IGHD6-13,"IGHD613, DN1",28487.0,ENSG00000211920
38479,5515,IGHD6-19,IGHD619,28486.0,ENSG00000211914
38490,5516,IGHD6-25,IGHD625,28485.0,ENSG00000225825
38494,55163,RALGPS2-AS1,LNC-ANGPTL1-3,646976.0,ENSG00000273062
38497,5517,IGHD6-6,"IGHD66, D(N4)",28488.0,ENSG00000228131
38504,5518,IGHD7-27,"IGHD727, DHQ52",28484.0,ENSG00000236597
38520,55207,TIMMDC1-DT,AC073352.1,,ENSG00000272662
38526,55213,ZNF454-DT,TCONS_00009823,,ENSG00000272431
38533,55221,LINC02891,LNC-RTN4R-1,284865.0,ENSG00000249923
38537,55225,THBS1-IT1,TBULC,,ENSG00000276107
38538,55227,VPS11-DT,TCONS_00019777,,ENSG00000272186
38544,55232,FCHO2-DT,TCONS_00010375,,ENSG00000272081
38545,55233,BCAN-AS1,RP11-284F21.9,105371453.0,ENSG00000272068
38549,55237,ARFGEF1-DT,AC021321.1,102724708.0,ENSG00000271966
38560,55247,L1CAM-AS1,LCA10,100996465.0,ENSG00000273769
38563,55250,PYGO2-AS1,AL451085.2,101928120.0,ENSG00000271380
38565,55252,CCNY-AS1,AL117336.3,,ENSG00000271335
38567,55254,IKBKB-DT,"RP11-231D20.2, ALAL-1, IKBKBAS",101929897.0,ENSG00000253408
38568,55255,QKILA,LOC490,101927490.0,ENSG00000261268
38576,55262,USP34-DT,AC016727.1,105377633.0,ENSG00000270820
38578,55264,LEISA1,LEISA,100126784.0,ENSG00000270607
38599,55283,EVA1A-AS,EVA1A-AS1,101927884.0,ENSG00000231172
38616,553,AOX1,"AO, AOH1",316.0,ENSG00000138356
38628,55311,FMNL1-DT,CTD-2020K17.1,339192.0,ENSG00000267121
38630,55313,CEP192-DT,RP11-773H22.4,,ENSG00000266969
38648,5533,IGHJ1P,JPSI1,28482.0,ENSG00000227335
38653,55335,MIF4GD-DT,AC022211.2,100287042.0,ENSG00000263843
38656,55338,EFCAB13-DT,THCAT158,102724508.0,ENSG00000263293
38660,55341,SCIRT,"DATOC-1, AL109615.3",101929705.0,ENSG00000237686
38663,55344,NQO1-DT,FASRL,,ENSG00000262136
38664,55345,RPH3AL-AS1,AC129507.1,100506388.0,ENSG00000262061
38668,5535,IGHJ2P,JPSI2,28480.0,ENSG00000237547
38675,55358,DDX3ILA1,TCONS_00012883,105375368.0,ENSG00000232756
38676,55359,LINC02893,AL513318.2,440173.0,ENSG00000269994
38688,5537,IGHJ3P,JPSI3,28478.0,ENSG00000237111
38719,554,AP1B1,"BAM22, AP105A",162.0,ENSG00000100280
38727,55407,CDK13-DT,AC072061.1,112267983.0,ENSG00000259826
38738,55417,SLC28A2-AS1,AC051619.4,101928414.0,ENSG00000259520
38739,55418,PCHILR,PCLN16,,ENSG00000260884
38741,5542,IGHMBP2,"ZFAND7, SMUBP2, CATF1, SMARD1, HCSA, HMN6, CMT2S",3508.0,ENSG00000132740
38774,55455,CD63-AS1,CEAM,105369779.0,ENSG00000258056
38777,55459,CBSLR,TCONS_00001221,124904470.0,
38780,55461,PHLDA1-AS1,RP11-290L1.3,,ENSG00000257453
38784,55466,GRHL2-DT,BX357664,107986962.0,
38785,55468,KHDC1-AS1,LNC-KHDC3L-2,,ENSG00000229852
38786,55469,KCNQ5-DT,CATG00000088862.1,112267960.0,ENSG00000285844
38792,55474,AQP5-AS1,"AC025154.2, MIAC",101927318.0,ENSG00000257588
38800,55481,MLDHR,"MP31, PTENURF",,ENSG00000289051
38811,55491,CABP1-DT,AC125616.1,101928300.0,ENSG00000256008
38821,5550,IGHV1-2,V35,28474.0,ENSG00000211934
38832,55510,TDH-AS1,AF131216.3,100129129.0,ENSG00000255020
38836,55514,SLC17A6-DT,LNCRNA-GLU,,ENSG00000254768
38842,5552,IGHV1-3,VI-3B,28473.0,ENSG00000211935
38843,55520,WWP1-AS1,AC103760.1,105375624.0,ENSG00000254231
38850,55527,TOMT,COMT2,120356740.0,ENSG00000284844
38858,55534,SQLE-DT,LNC030,105375744.0,ENSG00000253513
38862,55539,GPAT4-AS1,GIAT4RA,102723729.0,ENSG00000253133
38867,55544,TMEM184C-DT,LOC105377478,,ENSG00000251298
38868,55545,PARAIL,AF117829.1,101929709.0,ENSG00000251136
38891,55567,MED28-DT,"LAP3-AS1, AC006160.1",,ENSG00000249502
38893,55569,RNASE2CP,ECRP,643332.0,ENSG00000136315
38895,55570,SKAP1-AS2,BTR,105371807.0,ENSG00000235300
38899,55574,LINC02916,TCONS_00018175,124902415.0,ENSG00000230555
38904,55579,COPB2-DT,RP11-319G6.1,100507291.0,ENSG00000248932
38906,55580,PDCD6-DT,HRAT5,102467073.0,ENSG00000248925
38920,55593,TACR3-AS1,RP11-297P16.3,,ENSG00000251577
38921,55594,SORL1-AS1,51A,105369536.0,ENSG00000246790
38927,556,AP1G2,G2AD,8906.0,ENSG00000213983
38928,5560,IGHV1-38-4,IGHV1-C,28460.0,
38930,55601,MSANTD2-AS1,BCLET,100507283.0,ENSG00000245498
38931,55602,DEPTOR-AS1,KB-1471A8.2,,ENSG00000245330
38938,55609,SPACA7BP,GC14,105370364.0,ENSG00000275989
38939,55614,PELP1-DT,LNC-EST885,101559451.0,ENSG00000244184
38944,5562,IGHV1-69-2,IGHV1-F,28458.0,ENSG00000281990
38949,5563,IGHV1OR15-1,IGHV1/OR15-1,388077.0,ENSG00000270505
38952,55635,GSK3B-DT,GPNCA,107986119.0,ENSG00000242622
